order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,delivery_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,hub_name,zone,hub_type,capacity_score,complaint_count,total_compensation,avg_resolution_days,incident_count,avg_resolved_hours,is_failed,has_complaint,has_incident,cost_per_km,high_risk_delivery
O00075,C0026,Business,2024-11-02 04:56:00,2,North,East,Medium,85.65,Web,0,DL00418,D167,V019,H06,2024-11-02 06:29:00,2024-11-02 08:58:56.396803,OnTime,4.73,1.0,0.0,5.0,10.5,34,North,Enterprise,2024-09-11 05:44:00,70.6,74.8,Phone,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,1.0,10.2,0,0,1,2.219873150105708,1
O00076,C0075,Retail,2025-12-25 04:37:00,4,Ctr,Riverside,Low,100.62,Phone,0,DL00653,D043,V096,H04,2025-12-25 05:43:00,2025-12-25 15:29:42.609869,Delayed,12.43,3.0,0.0,2.71,13.03,43,Central,Consumer,2024-04-13 11:39:00,59.2,23.9,App,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,1.0482703137570395,0
O00077,C0543,Medical,2025-07-30 07:21:00,4,Riverside,Central,Low,150.98,App,0,DL00560,D127,V120,H08,2025-07-30 07:48:00,2025-07-30 11:13:32.980554,OnTime,4.49,2.0,0.0,4.38,14.99,20,Riverside,Consumer,2025-06-02 07:20:00,47.0,54.7,App,Dormant,Midtown Relay,Central,Charging,63.0,0.0,0.0,,0.0,,0,0,0,3.3385300668151445,0
O00078,C0434,Parcel,2025-10-06 03:35:00,6,West,Riverside,Medium,94.04,App,0,DL00714,D140,V110,H04,2025-10-06 05:23:00,2025-10-06 11:04:38.381928,OnTime,10.21,0.0,0.0,4.53,20.77,62,East,Consumer,2024-04-08 13:31:00,45.0,46.0,Web,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,1.0,3.1,0,0,1,2.0342801175318312,1
O00079,C0353,Parcel,2025-03-10 05:43:00,2,West,Airport,Medium,48.85,App,0,DL00827,D065,V030,H01,2025-03-10 06:56:00,2025-03-10 07:06:19.807951,OnTime,16.9,2.0,0.0,4.87,11.29,50,West,Consumer,2024-02-08 20:45:00,62.8,80.2,Phone,Dormant,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,0.6680473372781065,0
O00080,C0082,Parcel,2025-11-13 04:38:00,4,South,South,Medium,135.71,App,0,DL00773,D101,V050,H03,2025-11-13 05:00:00,2025-11-13 09:21:31.940911,OnTime,19.65,0.0,0.0,3.41,11.72,49,East,Consumer,2025-05-10 09:05:00,72.8,92.8,Web,Active,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,0,0,0,0.596437659033079,0
O00081,C0004,Passenger,2025-04-17 12:53:00,6,West,Airport,Low,208.38,App,0,DL00316,D108,V095,H08,2025-04-17 15:01:00,2025-04-18 07:30:05.752336,Failed,7.85,1.0,0.0,4.11,9.08,75,Central,Consumer,2025-08-19 01:58:00,32.5,33.0,App,Active,Midtown Relay,Central,Charging,63.0,1.0,35.58,21.0,0.0,,1,1,0,1.156687898089172,1
O00082,C0531,Retail,2024-07-30 03:44:00,12,Central,West,Medium,36.55,App,0,DL00237,D135,V099,H06,2024-07-30 05:49:00,2024-07-30 15:01:15.776025,OnTime,12.83,1.0,0.0,3.62,20.26,74,Central,SME,2024-05-19 00:54:00,46.7,66.5,Partner API,Dormant,Airport Hub,Airport,Dispatch,71.0,1.0,20.66,11.0,0.0,,0,1,0,1.5791114575214342,1
O00083,C0215,Medical,2024-10-23 00:23:00,2,Airport,South,Low,127.88,App,0,DL00537,D153,V033,H07,2024-10-23 00:53:00,2024-10-23 01:25:13.645321,OnTime,30.51,1.0,0.0,3.67,9.75,67,North,SME,2024-09-18 13:10:00,64.4,51.4,App,Active,Riverside Hub,Riverside,Warehouse,66.0,0.0,0.0,,0.0,,0,0,0,0.319567354965585,0
O00084,C0103,Passenger,2025-05-13 06:02:00,4,West,North,High,157.73,Phone,1,DL00705,D010,V061,H03,2025-05-13 08:46:00,2025-05-14 05:31:07.437328,Failed,15.18,2.0,0.0,4.04,12.68,20,Airport,Consumer,2024-12-18 14:51:00,71.4,74.2,Web,Active,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,1,0,0,0.8353096179183136,1
O00085,C0505,Passenger,2024-03-02 08:19:00,4,North,Riverside,Low,23.13,App,0,DL00726,D045,V023,H03,2024-03-02 09:54:00,2024-03-02 12:02:36.698020,OnTime,14.37,0.0,0.0,5.0,2.5,36,North,Consumer,2024-08-11 01:25:00,51.9,100.0,Phone,Active,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,0,0,0,0.17397355601948505,0
O00086,C0255,Passenger,2024-07-20 03:44:00,4,Central,Airport,High,66.09,App,0,DL00561,D054,V005,H03,2024-07-20 06:42:00,2024-07-20 06:20:25.478336,OnTime,7.67,2.0,0.0,3.5,19.2,38,North,Consumer,2025-05-30 17:05:00,51.9,40.9,Phone,Active,East Dock,East,Warehouse,74.0,0.0,0.0,,1.0,2.7,0,0,1,2.503259452411995,1
O00087,C0476,Business,2024-11-12 14:07:00,4,South,North,Critical,56.73,Phone,0,DL00028,D165,V022,H08,2024-11-12 15:52:00,2024-11-13 04:15:00.393100,Delayed,15.53,2.0,0.0,2.7,13.05,59,North,Consumer,2024-10-04 13:18:00,66.0,69.6,App,Active,Midtown Relay,Central,Charging,63.0,1.0,8.27,3.0,0.0,,0,1,0,0.8403090792015455,1
O00088,C0157,Medical,2024-06-14 10:28:00,24,Riverside,East,Low,101.67,App,0,DL00626,D082,V085,H05,2024-06-14 11:04:00,2024-06-15 12:38:34.881047,OnTime,18.51,1.0,0.0,4.57,17.13,50,Central,Consumer,2025-03-28 10:04:00,67.9,46.8,App,Active,Central Core,Central,Control,88.0,0.0,0.0,,0.0,,0,0,0,0.925445705024311,0
O00089,C0339,Medical,2025-04-24 18:23:00,6,South,North,High,52.58,Web,1,DL00807,D103,V061,H05,2025-04-24 20:33:00,2025-04-25 04:18:13.985090,Failed,1.2,2.0,0.0,2.8,8.46,27,South,Consumer,2025-02-13 20:28:00,46.6,66.6,App,Active,Central Core,Central,Control,88.0,1.0,39.64,19.0,0.0,,1,1,0,7.050000000000001,1
O00090,C0490,Business,2024-10-23 05:35:00,4,Riverside,South,Medium,86.48,App,0,DL00639,D053,V073,H07,2024-10-23 06:26:00,2024-10-23 09:29:56.105722,OnTime,9.72,0.0,0.0,4.45,16.68,78,Central,Consumer,2025-08-09 19:59:00,44.0,48.3,Web,Active,Riverside Hub,Riverside,Warehouse,66.0,0.0,0.0,,0.0,,0,0,0,1.7160493827160492,0
O00091,C0564,Parcel,2024-03-14 01:00:00,6,West,Airport,Critical,43.61,Web,0,DL00121,D078,V100,H05,2024-03-14 02:36:00,2024-03-14 09:52:56.769516,OnTime,18.81,0.0,0.0,3.92,11.62,64,East,Consumer,2024-08-14 04:18:00,48.6,72.0,Web,Active,Central Core,Central,Control,88.0,0.0,0.0,,1.0,20.1,0,0,1,0.6177565124933546,1
O00092,C0268,Retail,2025-04-24 15:05:00,6,South,East,Medium,56.53,Web,0,DL00457,D110,V099,H06,2025-04-24 17:52:00,2025-04-24 20:46:39.551014,OnTime,14.85,2.0,0.0,4.55,10.8,65,East,Enterprise,2025-08-04 04:00:00,64.3,26.8,App,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,0.0,,0,0,0,0.7272727272727273,0
O00093,C0083,Business,2024-12-05 23:36:00,4,Ctr,West,Low,184.11,Web,0,,,,,,,,,,,,,28,West,Consumer,2024-05-27 03:47:00,71.1,51.7,App,Dormant,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00094,C0361,Parcel,2024-09-27 03:41:00,6,Airport,North,Medium,62.08,Phone,0,DL00506,D077,V079,H05,2024-09-27 03:56:00,2024-09-27 16:59:08.774450,Delayed,17.369999999999997,2.0,0.0,3.11,9.14,65,South,Consumer,2024-01-11 17:19:00,,49.3,Web,Active,Central Core,Central,Control,88.0,1.0,26.2,4.0,0.0,,0,1,0,0.5261945883707543,1
O00095,C0378,Medical,2025-05-15 13:31:00,24,South,North,Low,103.06,App,0,DL00793,D119,V043,H03,2025-05-15 14:55:00,2025-05-16 13:44:08.347336,OnTime,17.36,2.0,0.0,4.7,14.29,38,Riverside,Consumer,2024-07-17 07:29:00,26.2,77.3,App,Active,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,0,0,0,0.8231566820276498,0
O00096,C0441,Business,2024-07-13 17:20:00,2,North,West,Critical,153.48,Web,0,DL00182,D071,V102,H04,2024-07-13 18:06:00,2024-07-13 18:46:16.627804,OnTime,7.62,0.0,0.0,4.64,14.41,42,South,Consumer,2024-10-13 18:17:00,66.3,66.0,Phone,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,1.8910761154855642,0
O00097,C0303,Parcel,2024-01-09 11:58:00,24,Airport,Airport,Medium,72.64,App,1,DL00007,D151,V037,H07,2024-01-09 13:41:00,2024-01-10 23:39:11.072850,Delayed,32.72,0.0,0.0,4.64,17.7,66,North,Consumer,2025-10-12 04:15:00,76.7,70.4,Web,Active,Riverside Hub,Riverside,Warehouse,66.0,0.0,0.0,,0.0,,0,0,0,0.5409535452322738,0
O00098,C0586,Passenger,2024-04-03 20:18:00,1,North,South,Medium,79.53,Phone,0,,,,,,,,,,,,,47,Central,Consumer,2024-09-11 05:57:00,87.4,66.2,App,Active,,,,,1.0,3.16,5.0,0.0,,0,1,0,,1
O00099,C0079,Retail,2025-10-04 19:59:00,12,Airport,East,Low,75.64,App,0,DL00462,D131,V058,H04,2025-10-04 22:47:00,2025-10-05 08:13:05.592425,OnTime,16.049999999999997,4.0,0.0,4.99,15.19,61,East,Consumer,2024-12-21 19:23:00,41.9,49.2,App,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,0.9464174454828662,0
O00100,C0300,Passenger,2025-10-30 22:16:00,6,Riverside,North,Medium,23.64,Web,0,DL00928,D023,V101,H05,2025-10-30 22:51:00,2025-10-31 19:39:28.294586,Failed,12.72,0.0,1.0,3.15,21.6,37,Central,Consumer,2025-03-14 08:54:00,65.2,36.6,App,Active,Central Core,Central,Control,88.0,0.0,0.0,,2.0,6.0,1,0,1,1.6981132075471699,1
O00101,C0633,Parcel,2025-10-30 07:05:00,24,West,West,Low,42.02,App,0,DL00046,D088,V046,H05,2025-10-30 07:35:00,2025-10-31 06:59:41.392827,OnTime,5.53,2.0,0.0,3.09,11.27,44,Central,Consumer,2025-12-14 02:47:00,57.6,56.5,Partner API,Active,Central Core,Central,Control,88.0,0.0,0.0,,0.0,,0,0,0,2.0379746835443036,0
O00102,C0253,Passenger,2024-05-21 23:01:00,2,Central,North,High,146.42,App,0,DL00787,D159,V071,H06,2024-05-22 00:18:00,2024-05-22 00:52:19.834138,OnTime,11.22,3.0,0.0,4.01,9.72,48,West,Consumer,2024-01-04 14:51:00,49.4,38.5,App,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,0.0,,0,0,0,0.8663101604278075,0
O00103,C0456,Business,2024-01-26 12:53:00,12,South,West,Low,77.37,App,0,DL00257,D034,V038,H02,2024-01-26 14:25:00,2024-01-27 12:53:16.844122,Delayed,15.88,1.0,0.0,3.54,14.05,25,Central,SME,2025-08-20 06:59:00,64.2,79.9,Phone,Active,South Link,South,Dispatch,78.0,0.0,0.0,,0.0,,0,0,0,0.8847607052896725,0
O00104,C0395,Passenger,2024-05-28 09:23:00,4,East,Central,Medium,34.3,Web,0,,,,,,,,,,,,,76,South,SME,2025-01-22 11:21:00,54.0,70.9,App,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00105,C0070,Passenger,2024-07-09 20:33:00,4,North,East,High,18.19,Web,0,DL00111,D081,V090,H06,2024-07-09 23:17:00,2024-07-09 22:43:25.075981,OnTime,18.8,0.0,0.0,5.0,20.02,51,West,Consumer,2024-03-04 06:04:00,77.1,75.9,App,Active,Airport Hub,Airport,Dispatch,71.0,1.0,4.09,1.0,0.0,,0,1,0,1.0648936170212766,1
O00106,C0065,Business,2025-11-29 05:06:00,6,East,Riverside,Low,68.37,App,0,DL00650,D097,V035,H01,2025-11-29 06:15:00,2025-11-29 11:03:53.803798,OnTime,8.16,0.0,0.0,4.26,11.01,44,Ctr,Consumer,2025-11-23 23:03:00,52.8,55.6,Web,Active,North Exchange,North,Dispatch,82.0,0.0,0.0,,1.0,4.0,0,0,1,1.3492647058823528,1
O00107,C0205,Medical,2024-11-13 23:39:00,2,Riverside,Ctr,Low,182.35,App,0,DL00651,D090,V022,H04,2024-11-14 01:39:00,2024-11-14 11:26:39.070895,Delayed,6.01,1.0,0.0,3.71,9.58,62,Central,Consumer,2025-04-02 03:42:00,52.1,78.7,Web,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,1.594009983361065,0
O00108,C0046,Medical,2024-11-30 12:11:00,12,West,East,Medium,70.18,App,0,DL00411,D122,V065,H01,2024-11-30 15:03:00,2024-11-30 22:46:22.839111,OnTime,11.22,0.0,0.0,4.68,5.75,72,Ctr,SME,2024-06-21 19:07:00,84.8,38.5,App,Active,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,0.5124777183600713,0
O00109,C0427,Medical,2025-10-24 11:20:00,4,West,East,Medium,9.68,App,0,DL00822,D084,V032,H03,2025-10-24 13:25:00,2025-10-24 16:28:58.560868,OnTime,6.47,1.0,0.0,3.13,12.84,66,North,SME,2025-06-08 06:25:00,57.3,55.6,App,Active,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,0,0,0,1.9845440494590418,0
O00110,C0446,Passenger,2024-08-23 11:08:00,4,Central,South,Low,72.23,App,0,DL00649,D075,V073,H01,2024-08-23 13:10:00,2024-08-23 14:46:36.192013,OnTime,9.4,1.0,0.0,5.0,12.55,20,Airport,SME,2025-08-15 06:20:00,65.9,37.5,Partner API,Dormant,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,1.3351063829787235,0
O00111,C0521,Retail,2025-07-18 11:53:00,24,East,Central,Medium,52.06,Web,0,,,,,,,,,,,,,47,Ctr,Consumer,2025-09-25 14:53:00,62.3,59.6,Phone,Active,,,,,1.0,15.26,3.0,0.0,,0,1,0,,1
O00112,C0051,Passenger,2024-09-16 07:03:00,2,Central,West,Medium,86.44,App,0,DL00756,D130,V034,H07,2024-09-16 08:59:00,2024-09-16 07:27:00.000000,OnTime,13.07,3.0,0.0,3.11,16.72,37,East,Consumer,2025-04-04 12:35:00,49.3,53.8,App,Active,Riverside Hub,Riverside,Warehouse,66.0,1.0,12.4,5.0,0.0,,0,1,0,1.2792654934965568,1
O00113,C0640,Business,2024-02-12 03:36:00,2,East,North,High,113.54,App,0,DL00685,D002,V042,H03,2024-02-12 05:54:00,2024-02-12 22:59:20.709373,Failed,10.66,1.0,0.0,2.68,10.8,55,North,SME,2025-10-11 02:52:00,50.8,65.6,Web,Dormant,East Dock,East,Warehouse,74.0,0.0,0.0,,1.0,11.3,1,0,1,1.0131332082551596,1
O00114,C0144,Business,2025-10-05 22:25:00,12,South,Riverside,High,15.52,App,1,,,,,,,,,,,,,54,South,Consumer,2024-04-18 17:03:00,58.4,66.6,Phone,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00115,C0157,Passenger,2024-02-21 06:31:00,6,East,North,High,256.93,Web,0,DL00578,D032,V108,H06,2024-02-21 08:24:00,2024-02-21 14:09:53.056302,OnTime,11.09,0.0,0.0,4.55,7.9,50,Central,Consumer,2025-03-28 10:04:00,67.9,46.8,App,Active,Airport Hub,Airport,Dispatch,71.0,1.0,0.0,3.0,3.0,7.266666666666667,0,1,1,0.7123534715960325,1
O00116,C0452,Passenger,2025-03-09 15:46:00,4,North,Airport,Low,56.59,API,0,DL00810,D120,V053,H08,2025-03-09 16:49:00,2025-03-09 19:25:36.988970,OnTime,15.23,0.0,0.0,5.0,11.22,70,South,Consumer,2025-05-01 07:53:00,61.4,69.4,App,Active,Midtown Relay,Central,Charging,63.0,1.0,1.45,5.0,2.0,9.55,0,1,1,0.7367038739330269,1
O00117,C0516,Passenger,2024-06-10 09:38:00,12,East,South,Medium,87.81,Phone,0,DL00697,D010,V080,H06,2024-06-10 11:21:00,2024-06-10 22:34:18.056778,OnTime,13.19,1.0,0.0,5.0,10.04,49,Ctr,Consumer,2025-03-11 12:42:00,88.9,50.3,Web,Active,Airport Hub,Airport,Dispatch,71.0,1.0,15.62,10.0,0.0,,0,1,0,0.7611827141774071,1
O00118,C0087,Retail,2025-08-18 20:05:00,6,South,South,Medium,74.68,App,0,DL00192,D095,V112,H04,2025-08-18 22:16:00,2025-08-19 03:23:10.590397,OnTime,14.13,0.0,0.0,4.64,16.49,49,West,Consumer,2025-06-24 11:09:00,46.8,42.7,App,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,1.0,14.4,0,0,1,1.1670205237084217,1
O00119,C0229,Medical,2024-05-25 22:14:00,4,North,North,Low,66.42,App,0,DL00242,D137,V108,H07,2024-05-25 22:51:00,2024-05-26 08:01:37.790962,Delayed,4.26,2.0,0.0,1.93,17.11,52,Central,Consumer,2025-05-31 00:05:00,23.4,73.7,Web,Active,Riverside Hub,Riverside,Warehouse,66.0,0.0,0.0,,0.0,,0,0,0,4.016431924882629,0
O00120,C0182,Passenger,2024-06-16 04:28:00,6,Airport,North,Medium,85.27,Phone,1,DL00380,D130,V106,H01,2024-06-16 04:55:00,2024-06-16 10:04:33.075437,OnTime,39.900000000000006,2.0,0.0,3.71,19.33,21,East,Enterprise,2025-06-11 18:31:00,47.2,58.2,App,Dormant,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,0.4844611528822054,0
O00121,C0604,Parcel,2025-10-14 12:05:00,6,East,North,Medium,75.67,App,1,DL00116,D023,V047,H06,2025-10-14 13:45:00,2025-10-15 08:06:51.715228,Delayed,19.9,0.0,0.0,2.92,21.64,30,West,Consumer,2024-08-19 03:16:00,73.4,46.9,App,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,1.0,18.1,0,0,1,1.0874371859296483,1
O00122,C0597,Medical,2024-02-10 14:30:00,1,Riverside,North,Medium,27.55,App,0,DL00251,D005,V030,H06,2024-02-10 16:00:00,2024-02-11 06:46:03.568269,Failed,14.27,0.0,0.0,3.89,16.33,74,North,Consumer,2024-11-12 02:19:00,57.2,64.3,Phone,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,0.0,,1,0,0,1.1443587946741414,1
O00123,C0649,Retail,2024-07-14 06:46:00,2,West,East,High,21.55,App,0,DL00342,D028,V090,H08,2024-07-14 07:47:00,2024-07-15 04:17:08.927278,Failed,6.8,0.0,0.0,2.47,8.94,75,Central,Enterprise,2025-09-08 16:30:00,42.1,34.4,App,Active,Midtown Relay,Central,Charging,63.0,0.0,0.0,,0.0,,1,0,0,1.3147058823529412,1
O00124,C0481,Passenger,2025-01-16 00:02:00,24,Central,Airport,Low,34.31,Web,1,,,,,,,,,,,,,40,Riverside,Consumer,2025-01-07 20:12:00,50.0,70.0,,Active,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00125,C0191,Retail,2025-09-17 16:27:00,24,West,South,Medium,70.05,App,0,,,,,,,,,,,,,27,North,Consumer,2024-12-13 17:26:00,58.9,34.1,Web,Active,,,,,3.0,62.76,6.333333333333333,0.0,,0,1,0,,1
O00126,C0146,Parcel,2024-05-26 09:04:00,12,Airport,South,Medium,55.22,Web,0,DL00168,D100,V066,H01,2024-05-26 09:29:00,2024-05-27 03:28:20.235783,Delayed,30.51,2.0,0.0,4.3,18.34,20,North,Consumer,2024-02-13 03:32:00,99.0,21.7,App,Active,North Exchange,North,Dispatch,82.0,1.0,19.76,4.0,0.0,,0,1,0,0.6011143887250081,1
O00127,C0572,Parcel,2025-11-08 01:32:00,2,East,North,Medium,171.31,App,0,DL00172,D132,V106,H06,2025-11-08 04:29:00,2025-11-08 16:24:08.173876,Delayed,13.58,2.0,1.0,4.36,11.2,66,North,Enterprise,2024-12-31 17:14:00,47.4,45.6,App,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,0.0,,0,0,0,0.8247422680412371,0
O00128,C0611,Medical,2025-12-28 13:56:00,24,Airport,Airport,Medium,136.66,App,0,DL00806,D117,V108,H07,2025-12-28 14:40:00,2025-12-30 04:18:53.684717,Delayed,40.11,2.0,1.0,2.68,24.27,43,Airport,Consumer,2024-10-29 20:59:00,37.2,61.2,Partner API,Active,Riverside Hub,Riverside,Warehouse,66.0,1.0,0.0,9.0,1.0,10.2,0,1,1,0.6050860134629769,1
O00129,C0538,Retail,2024-12-12 02:28:00,12,Central,North,High,63.08,Phone,0,DL00690,D167,V096,H01,2024-12-12 05:16:00,2024-12-13 10:27:02.080765,Failed,17.64,0.0,0.0,2.59,15.08,28,Central,Enterprise,2024-09-15 05:20:00,84.5,44.3,App,Dormant,North Exchange,North,Dispatch,82.0,1.0,30.85,10.0,1.0,21.6,1,1,1,0.854875283446712,1
O00130,C0259,Passenger,2024-01-10 21:52:00,6,Central,Airport,Medium,77.97,App,0,DL00903,D130,V051,H03,2024-01-11 00:41:00,2024-01-11 03:13:51.759410,OnTime,19.22,4.0,0.0,3.42,14.82,43,Central,Consumer,2024-07-29 07:47:00,78.3,42.2,App,Dormant,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,0,0,0,0.7710718002081166,0
O00131,C0478,Retail,2024-06-29 23:10:00,24,East,West,Medium,14.11,App,0,DL00269,D085,V052,H06,2024-06-29 23:38:00,2024-07-01 10:09:10.323380,Delayed,16.05,1.0,0.0,1.96,13.91,43,North,Consumer,2024-02-22 09:47:00,43.6,52.4,App,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,0.0,,0,0,0,0.8666666666666666,0
O00132,C0224,Passenger,2025-01-22 09:00:00,2,Ctr,Central,Medium,11.07,App,0,DL00585,D149,V049,H01,2025-01-22 10:55:00,2025-01-22 23:42:49.491594,Delayed,1.2,1.0,0.0,3.52,10.18,63,North,SME,2024-02-05 09:13:00,50.9,35.5,Web,Active,North Exchange,North,Dispatch,82.0,0.0,0.0,,0.0,,0,0,0,8.483333333333334,0
O00133,C0365,Passenger,2025-03-29 18:43:00,24,Airport,North,Medium,128.19,API,1,,,,,,,,,,,,,47,Riverside,Consumer,2024-09-09 00:26:00,49.3,58.1,App,Suspended,,,,,0.0,0.0,,0.0,,0,0,0,,0
O00134,C0010,Parcel,2024-12-22 18:12:00,4,South,West,Critical,23.34,App,0,DL00847,D154,V035,H07,2024-12-22 18:38:00,2024-12-22 23:50:09.870311,OnTime,1.46,0.0,0.0,4.09,7.98,23,West,Consumer,2025-10-07 20:37:00,87.2,48.6,Phone,Active,Riverside Hub,Riverside,Warehouse,66.0,0.0,0.0,,1.0,,0,0,1,5.465753424657534,1
O00135,C0364,Passenger,2025-04-25 02:34:00,24,Riverside,North,Low,118.96,App,0,DL00386,D144,V002,H05,2025-04-25 03:12:00,2025-04-26 22:39:24.905513,Failed,1.21,1.0,0.0,3.35,13.97,67,Ctr,Consumer,2025-06-22 07:35:00,70.5,51.8,Partner API,Active,Central Core,Central,Control,88.0,0.0,0.0,,0.0,,1,0,0,11.545454545454547,1
O00136,C0413,Medical,2024-11-27 16:29:00,1,North,South,High,20.82,App,0,DL00218,D149,V010,H03,2024-11-27 17:12:00,2024-11-27 22:54:50.864773,Delayed,3.51,1.0,0.0,3.27,4.15,32,Riverside,Consumer,2024-10-05 10:39:00,57.4,87.3,App,Active,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,0,0,0,1.1823361823361824,0
O00137,C0295,Parcel,2025-03-14 17:58:00,12,East,South,High,81.5,App,0,DL00180,D135,V054,H08,2025-03-14 19:37:00,2025-03-15 06:15:52.917076,OnTime,19.65,0.0,0.0,4.25,14.94,77,Riverside,Consumer,2024-12-12 12:07:00,35.3,68.0,App,Active,Midtown Relay,Central,Charging,63.0,0.0,0.0,,0.0,,0,0,0,0.7603053435114504,0
O00138,C0149,Business,2025-10-02 04:25:00,2,South,Airport,Medium,99.38,Phone,0,DL00719,D124,V020,H08,2025-10-02 07:02:00,2025-10-02 12:15:45.818877,Delayed,16.1,1.0,0.0,3.88,18.38,63,North,Consumer,2025-09-19 16:38:00,58.7,100.0,App,Active,Midtown Relay,Central,Charging,63.0,0.0,0.0,,0.0,,0,0,0,1.141614906832298,0
O00139,C0545,Retail,2025-09-15 19:05:00,2,West,Airport,High,4.22,Web,0,DL00879,D033,V013,H02,2025-09-15 19:42:00,2025-09-16 03:58:23.662269,Delayed,9.42,1.0,1.0,3.94,10.97,18,South,Consumer,2024-07-05 12:10:00,66.9,72.4,App,Active,South Link,South,Dispatch,78.0,0.0,0.0,,0.0,,0,0,0,1.164543524416136,0
O00140,C0621,Passenger,2024-03-02 23:43:00,4,North,North,Low,89.5,App,0,DL00531,D163,V116,H04,2024-03-03 02:25:00,2024-03-03 03:18:14.371045,OnTime,13.95,0.0,0.0,3.95,16.65,78,Central,Consumer,2025-06-27 22:00:00,55.3,63.1,App,Active,West Gate,West,Dispatch,69.0,0.0,0.0,,0.0,,0,0,0,1.1935483870967742,0
O00141,C0605,Business,2024-12-05 19:42:00,1,North,South,High,83.09,Web,0,DL00382,D163,V021,H02,2024-12-05 21:45:00,2024-12-05 20:24:16.997321,OnTime,7.31,0.0,0.0,4.39,11.68,21,Airport,Consumer,2024-08-25 20:02:00,54.9,63.8,App,Active,South Link,South,Dispatch,78.0,0.0,0.0,,1.0,3.0,0,0,1,1.59781121751026,1
O00142,C0628,Retail,2024-10-31 18:36:00,12,Ctr,Airport,High,83.93,API,0,DL00558,D024,V011,H05,2024-10-31 20:22:00,2024-11-01 11:32:26.519611,Failed,14.64,1.0,0.0,1.0,18.56,75,North,Consumer,2024-04-19 19:59:00,60.0,63.2,Web,Dormant,Central Core,Central,Control,88.0,0.0,0.0,,0.0,,1,0,0,1.26775956284153,1
O00143,C0545,Passenger,2025-03-07 11:30:00,24,Ctr,Central,Medium,69.38,App,0,DL00702,D104,V086,H06,2025-03-07 13:02:00,2025-03-08 13:13:35.260683,OnTime,18.33,2.0,0.0,4.86,10.36,18,South,Consumer,2024-07-05 12:10:00,66.9,72.4,App,Active,Airport Hub,Airport,Dispatch,71.0,0.0,0.0,,0.0,,0,0,0,0.5651936715766503,0
O00144,C0063,Business,2025-11-03 20:08:00,4,Riverside,Central,High,288.86,App,0,DL00872,D120,V001,H03,2025-11-03 22:12:00,2025-11-04 05:41:26.643035,Delayed,15.53,1.0,0.0,3.54,11.71,78,North,Consumer,2024-05-08 22:54:00,44.6,52.1,Partner API,Active,East Dock,East,Warehouse,74.0,0.0,0.0,,0.0,,0,0,0,0.7540244687701224,0
O00145,C0595,Business,2024-11-02 10:33:00,12,North,Riverside,Medium,35.95,App,0,DL00908,D088,V042,H03,2024-11-02 11:50:00,2024-11-02 21:56:28.563587,OnTime,10.05,1.0,0.0,5.0,14.53,72,Central,Consumer,2025-10-18 13:52:00,48.3,26.0,Phone,Active,East Dock,East,Warehouse,74.0,1.0,11.23,6.0,0.0,,0,1,0,1.4457711442786068,1
